speaker_ID,sex,subset,length,origin_path
7505,M,train-clean-100,64640,train-clean-100/7505/83618/7505-83618-0021.flac
211,F,train-clean-100,64720,train-clean-100/211/122442/211-122442-0029.flac
89,F,train-clean-100,64800,train-clean-100/89/219/89-219-0049.flac
8468,F,train-clean-100,64800,train-clean-100/8468/294887/8468-294887-0025.flac
27,M,train-clean-100,64880,train-clean-100/27/124992/27-124992-0028.flac
6925,M,train-clean-100,64880,train-clean-100/6925/80680/6925-80680-0046.flac
6367,M,train-clean-100,64960,train-clean-100/6367/74004/6367-74004-0023.flac
211,F,train-clean-100,64960,train-clean-100/211/122425/211-122425-0058.flac
4640,F,train-clean-100,64960,train-clean-100/4640/19187/4640-19187-0022.flac
1624,M,train-clean-100,64960,train-clean-100/1624/168623/1624-168623-0053.flac
1455,M,train-clean-100,65040,train-clean-100/1455/138263/1455-138263-0047.flac
2136,M,train-clean-100,65040,train-clean-100/2136/5143/2136-5143-0035.flac
6415,F,train-clean-100,65040,train-clean-100/6415/116629/6415-116629-0018.flac
4088,F,train-clean-100,65040,train-clean-100/4088/158077/4088-158077-0056.flac
3879,F,train-clean-100,65040,train-clean-100/3879/173592/3879-173592-0035.flac
1867,M,train-clean-100,65120,train-clean-100/1867/154075/1867-154075-0019.flac
2002,M,train-clean-100,65120,train-clean-100/2002/139469/2002-139469-0038.flac
2911,M,train-clean-100,65120,train-clean-100/2911/12359/2911-12359-0009.flac
4859,M,train-clean-100,65200,train-clean-100/4859/29340/4859-29340-0039.flac
8014,F,train-clean-100,65200,train-clean-100/8014/112586/8014-112586-0013.flac
6925,M,train-clean-100,65200,train-clean-100/6925/80680/6925-80680-0053.flac
2764,F,train-clean-100,65200,train-clean-100/2764/36617/2764-36617-0014.flac
1737,F,train-clean-100,65280,train-clean-100/1737/148989/1737-148989-0011.flac
2182,F,train-clean-100,65280,train-clean-100/2182/181183/2182-181183-0023.flac
2989,F,train-clean-100,65280,train-clean-100/2989/138028/2989-138028-0022.flac
125,F,train-clean-100,65280,train-clean-100/125/121124/125-121124-0084.flac
7635,F,train-clean-100,65280,train-clean-100/7635/105661/7635-105661-0048.flac
3982,F,train-clean-100,65360,train-clean-100/3982/182255/3982-182255-0000.flac
5456,M,train-clean-100,65360,train-clean-100/5456/58161/5456-58161-0013.flac
1363,F,train-clean-100,65360,train-clean-100/1363/135842/1363-135842-0011.flac
6476,F,train-clean-100,65360,train-clean-100/6476/57446/6476-57446-0087.flac
332,M,train-clean-100,65440,train-clean-100/332/128985/332-128985-0088.flac
3240,M,train-clean-100,65440,train-clean-100/3240/131231/3240-131231-0052.flac
211,F,train-clean-100,65520,train-clean-100/211/122442/211-122442-0053.flac
8014,F,train-clean-100,65520,train-clean-100/8014/112602/8014-112602-0041.flac
1898,F,train-clean-100,65599,train-clean-100/1898/145724/1898-145724-0024.flac
27,M,train-clean-100,65600,train-clean-100/27/124992/27-124992-0053.flac
5163,F,train-clean-100,65600,train-clean-100/5163/18515/5163-18515-0037.flac
8975,F,train-clean-100,65600,train-clean-100/8975/270782/8975-270782-0041.flac
118,M,train-clean-100,65680,train-clean-100/118/121721/118-121721-0023.flac
26,M,train-clean-100,65680,train-clean-100/26/495/26-495-0007.flac
5192,M,train-clean-100,65680,train-clean-100/5192/19397/5192-19397-0004.flac
5339,F,train-clean-100,65680,train-clean-100/5339/14133/5339-14133-0054.flac
6078,F,train-clean-100,65760,train-clean-100/6078/54013/6078-54013-0053.flac
1447,F,train-clean-100,65760,train-clean-100/1447/130552/1447-130552-0004.flac
4340,F,train-clean-100,65760,train-clean-100/4340/15220/4340-15220-0100.flac
6563,M,train-clean-100,65760,train-clean-100/6563/285357/6563-285357-0044.flac
2911,M,train-clean-100,65840,train-clean-100/2911/15084/2911-15084-0002.flac
1867,M,train-clean-100,65920,train-clean-100/1867/148436/1867-148436-0031.flac
5463,M,train-clean-100,65920,train-clean-100/5463/39173/5463-39173-0051.flac
89,F,train-clean-100,65920,train-clean-100/89/218/89-218-0015.flac
4830,M,train-clean-100,66000,train-clean-100/4830/25904/4830-25904-0019.flac
831,M,train-clean-100,66000,train-clean-100/831/130746/831-130746-0021.flac
2436,M,train-clean-100,66000,train-clean-100/2436/2477/2436-2477-0024.flac
32,F,train-clean-100,66080,train-clean-100/32/4137/32-4137-0041.flac
1867,M,train-clean-100,66080,train-clean-100/1867/148436/1867-148436-0035.flac
1455,M,train-clean-100,66160,train-clean-100/1455/138263/1455-138263-0034.flac
3436,M,train-clean-100,66160,train-clean-100/3436/172162/3436-172162-0031.flac
211,F,train-clean-100,66240,train-clean-100/211/122425/211-122425-0057.flac
4014,M,train-clean-100,66240,train-clean-100/4014/186175/4014-186175-0005.flac
6000,F,train-clean-100,66240,train-clean-100/6000/55211/6000-55211-0029.flac
2764,F,train-clean-100,66240,train-clean-100/2764/36617/2764-36617-0024.flac
332,M,train-clean-100,66320,train-clean-100/332/128985/332-128985-0009.flac
374,M,train-clean-100,66320,train-clean-100/374/180299/374-180299-0005.flac
1867,M,train-clean-100,66320,train-clean-100/1867/154071/1867-154071-0004.flac
446,M,train-clean-100,66400,train-clean-100/446/123502/446-123502-0047.flac
3374,M,train-clean-100,66400,train-clean-100/3374/298032/3374-298032-0039.flac
481,M,train-clean-100,66400,train-clean-100/481/123719/481-123719-0024.flac
2989,F,train-clean-100,66400,train-clean-100/2989/138028/2989-138028-0017.flac
1246,F,train-clean-100,66480,train-clean-100/1246/124550/1246-124550-0039.flac
211,F,train-clean-100,66480,train-clean-100/211/122442/211-122442-0081.flac
298,F,train-clean-100,66560,train-clean-100/298/126791/298-126791-0061.flac
307,M,train-clean-100,66560,train-clean-100/307/127535/307-127535-0028.flac
730,F,train-clean-100,66560,train-clean-100/730/358/730-358-0056.flac
1040,M,train-clean-100,66560,train-clean-100/1040/133433/1040-133433-0054.flac
4018,M,train-clean-100,66640,train-clean-100/4018/103416/4018-103416-0023.flac
5808,M,train-clean-100,66640,train-clean-100/5808/54425/5808-54425-0031.flac
2989,F,train-clean-100,66640,train-clean-100/2989/138035/2989-138035-0060.flac
2989,F,train-clean-100,66720,train-clean-100/2989/138035/2989-138035-0011.flac
6078,F,train-clean-100,66720,train-clean-100/6078/54013/6078-54013-0069.flac
8108,M,train-clean-100,66720,train-clean-100/8108/280354/8108-280354-0031.flac
4014,M,train-clean-100,66720,train-clean-100/4014/186176/4014-186176-0019.flac
1926,F,train-clean-100,66800,train-clean-100/1926/147987/1926-147987-0006.flac
3879,F,train-clean-100,66800,train-clean-100/3879/173592/3879-173592-0013.flac
1898,F,train-clean-100,66880,train-clean-100/1898/145720/1898-145720-0000.flac
5456,M,train-clean-100,66960,train-clean-100/5456/62014/5456-62014-0007.flac
125,F,train-clean-100,66960,train-clean-100/125/121342/125-121342-0029.flac
6925,M,train-clean-100,67040,train-clean-100/6925/80680/6925-80680-0077.flac
2989,F,train-clean-100,67040,train-clean-100/2989/138028/2989-138028-0018.flac
1235,M,train-clean-100,67120,train-clean-100/1235/135883/1235-135883-0045.flac
6081,M,train-clean-100,67120,train-clean-100/6081/42010/6081-42010-0032.flac
8014,F,train-clean-100,67120,train-clean-100/8014/112586/8014-112586-0015.flac
4014,M,train-clean-100,67120,train-clean-100/4014/186179/4014-186179-0012.flac
1502,F,train-clean-100,67120,train-clean-100/1502/122619/1502-122619-0003.flac
26,M,train-clean-100,67200,train-clean-100/26/495/26-495-0017.flac
887,F,train-clean-100,67200,train-clean-100/887/123289/887-123289-0033.flac
7312,M,train-clean-100,67200,train-clean-100/7312/92432/7312-92432-0009.flac
201,M,train-clean-100,67200,train-clean-100/201/127786/201-127786-0066.flac
5192,M,train-clean-100,67200,train-clean-100/5192/19396/5192-19396-0005.flac
2002,M,train-clean-100,67200,train-clean-100/2002/139469/2002-139469-0070.flac
4340,F,train-clean-100,67200,train-clean-100/4340/15220/4340-15220-0098.flac
1502,F,train-clean-100,67201,train-clean-100/1502/122619/1502-122619-0032.flac
5456,M,train-clean-100,67280,train-clean-100/5456/24741/5456-24741-0001.flac
8051,F,train-clean-100,67280,train-clean-100/8051/118101/8051-118101-0027.flac
5456,M,train-clean-100,67360,train-clean-100/5456/58161/5456-58161-0018.flac
4441,M,train-clean-100,67360,train-clean-100/4441/76263/4441-76263-0008.flac
7178,F,train-clean-100,67360,train-clean-100/7178/34645/7178-34645-0013.flac
7312,M,train-clean-100,67360,train-clean-100/7312/92432/7312-92432-0000.flac
322,F,train-clean-100,67440,train-clean-100/322/124146/322-124146-0027.flac
5652,F,train-clean-100,67440,train-clean-100/5652/39938/5652-39938-0023.flac
4014,M,train-clean-100,67440,train-clean-100/4014/186175/4014-186175-0036.flac
40,F,train-clean-100,67520,train-clean-100/40/222/40-222-0033.flac
3240,M,train-clean-100,67600,train-clean-100/3240/131231/3240-131231-0056.flac
150,F,train-clean-100,67600,train-clean-100/150/132655/150-132655-0034.flac
1578,F,train-clean-100,67600,train-clean-100/1578/6379/1578-6379-0042.flac
1992,F,train-clean-100,67600,train-clean-100/1992/141719/1992-141719-0016.flac
1926,F,train-clean-100,67600,train-clean-100/1926/143879/1926-143879-0011.flac
8629,M,train-clean-100,67680,train-clean-100/8629/261139/8629-261139-0073.flac
5104,M,train-clean-100,67760,train-clean-100/5104/33406/5104-33406-0018.flac
4195,F,train-clean-100,67760,train-clean-100/4195/17507/4195-17507-0003.flac
8063,M,train-clean-100,67840,train-clean-100/8063/274117/8063-274117-0000.flac
19,F,train-clean-100,67840,train-clean-100/19/198/19-198-0037.flac
8063,M,train-clean-100,67840,train-clean-100/8063/274116/8063-274116-0034.flac
5867,F,train-clean-100,67840,train-clean-100/5867/48852/5867-48852-0021.flac
1594,M,train-clean-100,67840,train-clean-100/1594/135914/1594-135914-0103.flac
3607,M,train-clean-100,67840,train-clean-100/3607/29116/3607-29116-0043.flac
2843,M,train-clean-100,67919,train-clean-100/2843/152918/2843-152918-0075.flac
4406,M,train-clean-100,67920,train-clean-100/4406/16882/4406-16882-0036.flac
5456,M,train-clean-100,67920,train-clean-100/5456/62014/5456-62014-0016.flac
2817,F,train-clean-100,67920,train-clean-100/2817/142371/2817-142371-0006.flac
1867,M,train-clean-100,67920,train-clean-100/1867/154071/1867-154071-0044.flac
4441,M,train-clean-100,67920,train-clean-100/4441/76250/4441-76250-0000.flac
5703,M,train-clean-100,68000,train-clean-100/5703/47212/5703-47212-0035.flac
6531,F,train-clean-100,68000,train-clean-100/6531/61334/6531-61334-0065.flac
89,F,train-clean-100,68000,train-clean-100/89/219/89-219-0055.flac
2910,F,train-clean-100,68080,train-clean-100/2910/131096/2910-131096-0028.flac
3240,M,train-clean-100,68160,train-clean-100/3240/131231/3240-131231-0055.flac
1970,F,train-clean-100,68240,train-clean-100/1970/10594/1970-10594-0014.flac
4406,M,train-clean-100,68240,train-clean-100/4406/16882/4406-16882-0025.flac
2289,M,train-clean-100,68320,train-clean-100/2289/152257/2289-152257-0006.flac
1867,M,train-clean-100,68320,train-clean-100/1867/154075/1867-154075-0005.flac
5393,F,train-clean-100,68320,train-clean-100/5393/19219/5393-19219-0022.flac
211,F,train-clean-100,68320,train-clean-100/211/122442/211-122442-0031.flac
5688,F,train-clean-100,68320,train-clean-100/5688/15787/5688-15787-0015.flac
39,F,train-clean-100,68400,train-clean-100/39/121916/39-121916-0026.flac
1737,F,train-clean-100,68400,train-clean-100/1737/146161/1737-146161-0010.flac
2817,F,train-clean-100,68400,train-clean-100/2817/142371/2817-142371-0068.flac
200,F,train-clean-100,68400,train-clean-100/200/126784/200-126784-0013.flac
118,M,train-clean-100,68400,train-clean-100/118/47824/118-47824-0086.flac
1246,F,train-clean-100,68480,train-clean-100/1246/135815/1246-135815-0000.flac
1235,M,train-clean-100,68480,train-clean-100/1235/135883/1235-135883-0040.flac
4214,F,train-clean-100,68480,train-clean-100/4214/7146/4214-7146-0040.flac
233,M,train-clean-100,68560,train-clean-100/233/134440/233-134440-0046.flac
2007,F,train-clean-100,68560,train-clean-100/2007/149877/2007-149877-0016.flac
1183,F,train-clean-100,68560,train-clean-100/1183/133256/1183-133256-0017.flac
730,F,train-clean-100,68640,train-clean-100/730/359/730-359-0050.flac
6531,F,train-clean-100,68640,train-clean-100/6531/61334/6531-61334-0074.flac
8063,M,train-clean-100,68719,train-clean-100/8063/274112/8063-274112-0028.flac
248,F,train-clean-100,68720,train-clean-100/248/130697/248-130697-0036.flac
27,M,train-clean-100,68720,train-clean-100/27/123349/27-123349-0030.flac
211,F,train-clean-100,68720,train-clean-100/211/122442/211-122442-0014.flac
4014,M,train-clean-100,68720,train-clean-100/4014/186175/4014-186175-0026.flac
2136,M,train-clean-100,68720,train-clean-100/2136/5143/2136-5143-0016.flac
3857,M,train-clean-100,68800,train-clean-100/3857/182315/3857-182315-0022.flac
78,M,train-clean-100,68800,train-clean-100/78/368/78-368-0053.flac
118,M,train-clean-100,68800,train-clean-100/118/47824/118-47824-0025.flac
5561,F,train-clean-100,68880,train-clean-100/5561/41615/5561-41615-0017.flac
311,M,train-clean-100,68880,train-clean-100/311/124404/311-124404-0029.flac
3242,M,train-clean-100,68960,train-clean-100/3242/67168/3242-67168-0034.flac
8465,F,train-clean-100,68960,train-clean-100/8465/246942/8465-246942-0014.flac
8088,M,train-clean-100,68960,train-clean-100/8088/284756/8088-284756-0109.flac
3168,M,train-clean-100,68960,train-clean-100/3168/173565/3168-173565-0035.flac
211,F,train-clean-100,68960,train-clean-100/211/122442/211-122442-0035.flac
5652,F,train-clean-100,68960,train-clean-100/5652/19215/5652-19215-0033.flac
2764,F,train-clean-100,69040,train-clean-100/2764/36616/2764-36616-0006.flac
39,F,train-clean-100,69040,train-clean-100/39/121914/39-121914-0056.flac
1841,F,train-clean-100,69040,train-clean-100/1841/179183/1841-179183-0009.flac
909,M,train-clean-100,69120,train-clean-100/909/131044/909-131044-0000.flac
3214,M,train-clean-100,69120,train-clean-100/3214/167602/3214-167602-0001.flac
2989,F,train-clean-100,69120,train-clean-100/2989/138035/2989-138035-0047.flac
27,M,train-clean-100,69280,train-clean-100/27/124992/27-124992-0044.flac
4813,M,train-clean-100,69360,train-clean-100/4813/248638/4813-248638-0016.flac
7505,M,train-clean-100,69360,train-clean-100/7505/83618/7505-83618-0011.flac
163,M,train-clean-100,69360,train-clean-100/163/122947/163-122947-0014.flac
6531,F,train-clean-100,69440,train-clean-100/6531/61334/6531-61334-0079.flac
6272,F,train-clean-100,69440,train-clean-100/6272/70191/6272-70191-0000.flac
322,F,train-clean-100,69520,train-clean-100/322/124146/322-124146-0005.flac
4014,M,train-clean-100,69600,train-clean-100/4014/186183/4014-186183-0017.flac
6476,F,train-clean-100,69600,train-clean-100/6476/57446/6476-57446-0033.flac
27,M,train-clean-100,69680,train-clean-100/27/124992/27-124992-0015.flac
5750,M,train-clean-100,69680,train-clean-100/5750/35690/5750-35690-0030.flac
6081,M,train-clean-100,69680,train-clean-100/6081/41997/6081-41997-0017.flac
7190,M,train-clean-100,69760,train-clean-100/7190/90542/7190-90542-0062.flac
1116,F,train-clean-100,69840,train-clean-100/1116/132847/1116-132847-0021.flac
4088,F,train-clean-100,69840,train-clean-100/4088/158077/4088-158077-0098.flac
6081,M,train-clean-100,69920,train-clean-100/6081/41997/6081-41997-0000.flac
8419,M,train-clean-100,70000,train-clean-100/8419/293469/8419-293469-0001.flac
6531,F,train-clean-100,70000,train-clean-100/6531/61334/6531-61334-0064.flac
5456,M,train-clean-100,70000,train-clean-100/5456/24741/5456-24741-0000.flac
1088,F,train-clean-100,70000,train-clean-100/1088/134315/1088-134315-0046.flac
40,F,train-clean-100,70000,train-clean-100/40/121026/40-121026-0009.flac
2843,M,train-clean-100,70000,train-clean-100/2843/152918/2843-152918-0079.flac
5049,M,train-clean-100,70000,train-clean-100/5049/25947/5049-25947-0004.flac
311,M,train-clean-100,70080,train-clean-100/311/124404/311-124404-0121.flac
5339,F,train-clean-100,70080,train-clean-100/5339/14133/5339-14133-0053.flac
125,F,train-clean-100,70080,train-clean-100/125/121124/125-121124-0077.flac
1502,F,train-clean-100,70080,train-clean-100/1502/122619/1502-122619-0066.flac
6181,M,train-clean-100,70160,train-clean-100/6181/216552/6181-216552-0018.flac
3486,M,train-clean-100,70160,train-clean-100/3486/166446/3486-166446-0011.flac
7635,F,train-clean-100,70160,train-clean-100/7635/105661/7635-105661-0014.flac
3723,M,train-clean-100,70160,train-clean-100/3723/171631/3723-171631-0032.flac
1502,F,train-clean-100,70240,train-clean-100/1502/122615/1502-122615-0021.flac
3242,M,train-clean-100,70240,train-clean-100/3242/8112/3242-8112-0023.flac
3242,M,train-clean-100,70240,train-clean-100/3242/8112/3242-8112-0033.flac
6476,F,train-clean-100,70240,train-clean-100/6476/57446/6476-57446-0032.flac
2391,F,train-clean-100,70240,train-clean-100/2391/145015/2391-145015-0072.flac
8797,M,train-clean-100,70240,train-clean-100/8797/294123/8797-294123-0067.flac
125,F,train-clean-100,70240,train-clean-100/125/121342/125-121342-0025.flac
27,M,train-clean-100,70320,train-clean-100/27/124992/27-124992-0058.flac
1970,F,train-clean-100,70320,train-clean-100/1970/10594/1970-10594-0028.flac
8088,M,train-clean-100,70320,train-clean-100/8088/284756/8088-284756-0090.flac
7190,M,train-clean-100,70400,train-clean-100/7190/90542/7190-90542-0061.flac
5867,F,train-clean-100,70480,train-clean-100/5867/48852/5867-48852-0022.flac
150,F,train-clean-100,70480,train-clean-100/150/132655/150-132655-0000.flac
3830,M,train-clean-100,70480,train-clean-100/3830/12531/3830-12531-0031.flac
6531,F,train-clean-100,70560,train-clean-100/6531/61334/6531-61334-0108.flac
1040,M,train-clean-100,70560,train-clean-100/1040/133433/1040-133433-0021.flac
7148,F,train-clean-100,70560,train-clean-100/7148/82991/7148-82991-0012.flac
254,M,train-clean-100,70560,train-clean-100/254/27760/254-27760-0006.flac
1034,M,train-clean-100,70640,train-clean-100/1034/121119/1034-121119-0038.flac
3982,F,train-clean-100,70640,train-clean-100/3982/178459/3982-178459-0012.flac
3436,M,train-clean-100,70720,train-clean-100/3436/172162/3436-172162-0013.flac
5652,F,train-clean-100,70720,train-clean-100/5652/19215/5652-19215-0011.flac
1502,F,train-clean-100,70720,train-clean-100/1502/122619/1502-122619-0035.flac
1578,F,train-clean-100,70720,train-clean-100/1578/140049/1578-140049-0002.flac
254,M,train-clean-100,70720,train-clean-100/254/127705/254-127705-0006.flac
2952,M,train-clean-100,70800,train-clean-100/2952/407/2952-407-0016.flac
233,M,train-clean-100,70800,train-clean-100/233/134440/233-134440-0058.flac
5561,F,train-clean-100,70800,train-clean-100/5561/41615/5561-41615-0048.flac
4680,F,train-clean-100,70800,train-clean-100/4680/16041/4680-16041-0004.flac
4813,M,train-clean-100,70800,train-clean-100/4813/248641/4813-248641-0013.flac
4640,F,train-clean-100,70880,train-clean-100/4640/19187/4640-19187-0031.flac
6925,M,train-clean-100,70880,train-clean-100/6925/80680/6925-80680-0063.flac
254,M,train-clean-100,70960,train-clean-100/254/12312/254-12312-0013.flac
6209,M,train-clean-100,70960,train-clean-100/6209/34599/6209-34599-0006.flac
4859,M,train-clean-100,70960,train-clean-100/4859/26870/4859-26870-0020.flac
4018,M,train-clean-100,70960,train-clean-100/4018/103416/4018-103416-0015.flac
1116,F,train-clean-100,70960,train-clean-100/1116/132847/1116-132847-0011.flac
6078,F,train-clean-100,70960,train-clean-100/6078/54013/6078-54013-0068.flac
1183,F,train-clean-100,70960,train-clean-100/1183/133256/1183-133256-0003.flac
8465,F,train-clean-100,70960,train-clean-100/8465/246943/8465-246943-0029.flac
460,M,train-clean-100,71040,train-clean-100/460/172359/460-172359-0064.flac
2691,F,train-clean-100,71120,train-clean-100/2691/156750/2691-156750-0021.flac
6476,F,train-clean-100,71200,train-clean-100/6476/57446/6476-57446-0045.flac
1081,M,train-clean-100,71280,train-clean-100/1081/128618/1081-128618-0013.flac
211,F,train-clean-100,71280,train-clean-100/211/122425/211-122425-0037.flac
6925,M,train-clean-100,71280,train-clean-100/6925/80680/6925-80680-0032.flac
2007,F,train-clean-100,71280,train-clean-100/2007/132570/2007-132570-0003.flac
3214,M,train-clean-100,71360,train-clean-100/3214/167602/3214-167602-0024.flac
311,M,train-clean-100,71360,train-clean-100/311/124404/311-124404-0019.flac
1594,M,train-clean-100,71360,train-clean-100/1594/135914/1594-135914-0048.flac
1116,F,train-clean-100,71360,train-clean-100/1116/137572/1116-137572-0045.flac
1034,M,train-clean-100,71360,train-clean-100/1034/121119/1034-121119-0089.flac
4640,F,train-clean-100,71360,train-clean-100/4640/19188/4640-19188-0036.flac
6531,F,train-clean-100,71360,train-clean-100/6531/61334/6531-61334-0014.flac
3486,M,train-clean-100,71440,train-clean-100/3486/166446/3486-166446-0004.flac
27,M,train-clean-100,71440,train-clean-100/27/124992/27-124992-0072.flac
730,F,train-clean-100,71440,train-clean-100/730/359/730-359-0013.flac
1183,F,train-clean-100,71520,train-clean-100/1183/128659/1183-128659-0007.flac
8747,M,train-clean-100,71520,train-clean-100/8747/293952/8747-293952-0032.flac
4680,F,train-clean-100,71600,train-clean-100/4680/16026/4680-16026-0006.flac
5339,F,train-clean-100,71600,train-clean-100/5339/14134/5339-14134-0050.flac
2136,M,train-clean-100,71600,train-clean-100/2136/5143/2136-5143-0034.flac
26,M,train-clean-100,71600,train-clean-100/26/495/26-495-0080.flac
6476,F,train-clean-100,71601,train-clean-100/6476/57446/6476-57446-0070.flac
40,F,train-clean-100,71680,train-clean-100/40/121026/40-121026-0010.flac
1502,F,train-clean-100,71680,train-clean-100/1502/122619/1502-122619-0050.flac
60,M,train-clean-100,71680,train-clean-100/60/121082/60-121082-0085.flac
1116,F,train-clean-100,71681,train-clean-100/1116/132847/1116-132847-0001.flac
125,F,train-clean-100,71760,train-clean-100/125/121342/125-121342-0023.flac
8063,M,train-clean-100,71760,train-clean-100/8063/274116/8063-274116-0019.flac
2764,F,train-clean-100,71760,train-clean-100/2764/36619/2764-36619-0030.flac
4481,F,train-clean-100,71760,train-clean-100/4481/17498/4481-17498-0002.flac
1867,M,train-clean-100,71840,train-clean-100/1867/148436/1867-148436-0010.flac
2989,F,train-clean-100,71840,train-clean-100/2989/138028/2989-138028-0047.flac
211,F,train-clean-100,71840,train-clean-100/211/122442/211-122442-0078.flac
26,M,train-clean-100,71840,train-clean-100/26/495/26-495-0088.flac
8238,F,train-clean-100,71840,train-clean-100/8238/283452/8238-283452-0030.flac
7178,F,train-clean-100,71920,train-clean-100/7178/34644/7178-34644-0027.flac
7302,F,train-clean-100,71920,train-clean-100/7302/86815/7302-86815-0081.flac
8014,F,train-clean-100,71920,train-clean-100/8014/112602/8014-112602-0004.flac
1594,M,train-clean-100,71920,train-clean-100/1594/135914/1594-135914-0100.flac
229,M,train-clean-100,71920,train-clean-100/229/130880/229-130880-0058.flac
6000,F,train-clean-100,72000,train-clean-100/6000/55211/6000-55211-0042.flac
3112,F,train-clean-100,72000,train-clean-100/3112/9555/3112-9555-0033.flac
460,M,train-clean-100,72000,train-clean-100/460/172359/460-172359-0081.flac
8063,M,train-clean-100,72000,train-clean-100/8063/274112/8063-274112-0010.flac
4051,F,train-clean-100,72160,train-clean-100/4051/11217/4051-11217-0015.flac
1926,F,train-clean-100,72160,train-clean-100/1926/143879/1926-143879-0030.flac
6209,M,train-clean-100,72160,train-clean-100/6209/34599/6209-34599-0028.flac
1034,M,train-clean-100,72240,train-clean-100/1034/121119/1034-121119-0012.flac
6531,F,train-clean-100,72240,train-clean-100/6531/61334/6531-61334-0129.flac
6925,M,train-clean-100,72240,train-clean-100/6925/80680/6925-80680-0070.flac
7190,M,train-clean-100,72240,train-clean-100/7190/90542/7190-90542-0027.flac
3526,F,train-clean-100,72320,train-clean-100/3526/175658/3526-175658-0015.flac
669,F,train-clean-100,72320,train-clean-100/669/129061/669-129061-0003.flac
7505,M,train-clean-100,72320,train-clean-100/7505/83618/7505-83618-0017.flac
6925,M,train-clean-100,72320,train-clean-100/6925/80680/6925-80680-0058.flac
2289,M,train-clean-100,72400,train-clean-100/2289/152253/2289-152253-0010.flac
403,F,train-clean-100,72400,train-clean-100/403/126855/403-126855-0027.flac
83,F,train-clean-100,72400,train-clean-100/83/3054/83-3054-0000.flac
125,F,train-clean-100,72480,train-clean-100/125/121124/125-121124-0012.flac
6531,F,train-clean-100,72480,train-clean-100/6531/61334/6531-61334-0083.flac
7178,F,train-clean-100,72480,train-clean-100/7178/34645/7178-34645-0029.flac
1455,M,train-clean-100,72560,train-clean-100/1455/138263/1455-138263-0000.flac
125,F,train-clean-100,72560,train-clean-100/125/121124/125-121124-0078.flac
2911,M,train-clean-100,72560,train-clean-100/2911/12359/2911-12359-0013.flac
1246,F,train-clean-100,72640,train-clean-100/1246/124548/1246-124548-0045.flac
8226,M,train-clean-100,72640,train-clean-100/8226/274369/8226-274369-0045.flac
4406,M,train-clean-100,72640,train-clean-100/4406/16882/4406-16882-0032.flac
2764,F,train-clean-100,72640,train-clean-100/2764/36619/2764-36619-0038.flac
6415,F,train-clean-100,72720,train-clean-100/6415/100596/6415-100596-0012.flac
2136,M,train-clean-100,72800,train-clean-100/2136/5143/2136-5143-0042.flac
6836,M,train-clean-100,72880,train-clean-100/6836/61803/6836-61803-0043.flac
5339,F,train-clean-100,72880,train-clean-100/5339/14134/5339-14134-0026.flac
6064,F,train-clean-100,72880,train-clean-100/6064/56165/6064-56165-0008.flac
2436,M,train-clean-100,72880,train-clean-100/2436/2476/2436-2476-0037.flac
4406,M,train-clean-100,72960,train-clean-100/4406/16883/4406-16883-0057.flac
1235,M,train-clean-100,72960,train-clean-100/1235/135884/1235-135884-0033.flac
1183,F,train-clean-100,72960,train-clean-100/1183/133255/1183-133255-0002.flac
2836,F,train-clean-100,72960,train-clean-100/2836/5354/2836-5354-0034.flac
2764,F,train-clean-100,72960,train-clean-100/2764/36619/2764-36619-0026.flac
2289,M,train-clean-100,73040,train-clean-100/2289/152257/2289-152257-0018.flac
2893,M,train-clean-100,73040,train-clean-100/2893/139310/2893-139310-0014.flac
6081,M,train-clean-100,73040,train-clean-100/6081/42010/6081-42010-0017.flac
118,M,train-clean-100,73120,train-clean-100/118/47824/118-47824-0013.flac
2391,F,train-clean-100,73120,train-clean-100/2391/145015/2391-145015-0074.flac
7302,F,train-clean-100,73120,train-clean-100/7302/86814/7302-86814-0041.flac
5456,M,train-clean-100,73121,train-clean-100/5456/62043/5456-62043-0034.flac
1455,M,train-clean-100,73199,train-clean-100/1455/134435/1455-134435-0026.flac
3983,F,train-clean-100,73200,train-clean-100/3983/5371/3983-5371-0039.flac
2843,M,train-clean-100,73200,train-clean-100/2843/152918/2843-152918-0044.flac
4441,M,train-clean-100,73200,train-clean-100/4441/76263/4441-76263-0011.flac
2843,M,train-clean-100,73200,train-clean-100/2843/152918/2843-152918-0045.flac
1594,M,train-clean-100,73200,train-clean-100/1594/135914/1594-135914-0055.flac
3259,F,train-clean-100,73280,train-clean-100/3259/158083/3259-158083-0032.flac
1116,F,train-clean-100,73280,train-clean-100/1116/132851/1116-132851-0010.flac
6147,F,train-clean-100,73360,train-clean-100/6147/34607/6147-34607-0036.flac
8238,F,train-clean-100,73360,train-clean-100/8238/274553/8238-274553-0055.flac
211,F,train-clean-100,73360,train-clean-100/211/122425/211-122425-0000.flac
5192,M,train-clean-100,73360,train-clean-100/5192/19397/5192-19397-0052.flac
3214,M,train-clean-100,73360,train-clean-100/3214/167602/3214-167602-0011.flac
32,F,train-clean-100,73440,train-clean-100/32/4137/32-4137-0011.flac
1235,M,train-clean-100,73520,train-clean-100/1235/135883/1235-135883-0014.flac
5808,M,train-clean-100,73520,train-clean-100/5808/54425/5808-54425-0044.flac
7302,F,train-clean-100,73520,train-clean-100/7302/86814/7302-86814-0044.flac
